Wavenumbercm-1,hexyldecanoic_acid
962.122937176272,0.0469615545956643
958.393778505046,0.0492987573277466
954.66461983382,0.0516067926791968
950.935461162594,0.0536655137668781
947.206302491367,0.0554653341541798
943.477143820141,0.05720514441058
939.747985148915,0.0591471242645693
936.018826477688,0.0614393938459153
932.289667806462,0.0642280695703377
928.560509135236,0.0667449582445018
924.83135046401,0.0664405834784921
921.102191792783,0.0624447987552091
917.373033121557,0.0595319351415039
913.643874450331,0.0599133523166412
909.914715779104,0.062286287035262
906.185557107878,0.0667240460179768
902.456398436652,0.0745692967811183
898.727239765426,0.0856759671146504
894.998081094199,0.0943508233260866
891.268922422973,0.0954406024506413
887.539763751747,0.0925132020483177
883.81060508052,0.0905625119847467
880.081446409294,0.0901923232743481
876.352287738068,0.0892070536617784
872.623129066842,0.0879832253136341
868.893970395615,0.0875038472826569
865.164811724389,0.0884482881181558
861.435653053163,0.0913522310197371
857.706494381936,0.0961805206836531
853.97733571071,0.101892775763298
850.248177039484,0.105991351466769
846.519018368258,0.10627168957935
842.789859697031,0.104137126319699
839.060701025805,0.101576925925623
835.331542354579,0.0998950136513826
831.602383683352,0.0987748934099119
827.873225012126,0.0969248659475608
824.1440663409,0.0949581521723718
820.414907669674,0.0942594513140158
816.685748998447,0.0950964723441382
812.956590327221,0.0981761100100734
809.227431655995,0.102347374691723
805.498272984768,0.10551992001121
801.769114313542,0.105293891568297
798.039955642316,0.101998077347492
794.31079697109,0.098370328240825
790.581638299863,0.0962322117007797
786.852479628637,0.0934160538091876
783.123320957411,0.0873280963637968
779.394162286184,0.0796424771214413
775.665003614958,0.0743065650794051
771.935844943732,0.0733963907746553
768.206686272506,0.075227467373199
764.477527601279,0.0769284734623282
760.748368930053,0.0782124318740328
757.019210258827,0.0792119722909596
753.2900515876,0.0788016913067306
749.560892916374,0.0780134602084417
745.831734245148,0.0783946747378426
742.102575573922,0.0802208630580993
738.373416902695,0.083913766885961
734.644258231469,0.0914309535559263
730.915099560243,0.108331768958631
727.185940889016,0.130967267225564
723.45678221779,0.132458305223108
719.727623546564,0.105634550449079
715.998464875338,0.0780075809905227
712.269306204111,0.0598989419151415
708.540147532885,0.0488550342842323
704.810988861659,0.0423839541681873
701.081830190432,0.0376226229628588
697.352671519206,0.0338495768217801
693.62351284798,0.0313530918210905
689.894354176754,0.0301036467482484
686.165195505527,0.0293582600401393
682.436036834301,0.0280649700652304
678.706878163075,0.027362534497995
674.977719491848,0.0284360826885035
671.248560820622,0.0291258654513426
667.519402149396,0.0318010599079634
663.790243478169,0.0350188518263333
660.061084806943,0.0386114776587109
656.331926135717,0.0472898038127977
652.602767464491,0.0599104287116019
648.873608793276,0.0652112103994218
