Wavenumbercm-1,chloride
984.49788920363,0.0495434820031502
980.768730532404,0.0592168134493969
977.039571861178,0.0715664238168093
973.310413189951,0.0850233127003229
969.581254518725,0.0966586850796984
965.852095847499,0.103178583799944
962.122937176272,0.10379993932139
958.393778505046,0.100293174692093
954.66461983382,0.0948430767507444
950.935461162594,0.0894983014241911
947.206302491367,0.0857001072860136
943.477143820141,0.0837771381116316
939.747985148915,0.0835633819764886
936.018826477688,0.0849843166899169
932.289667806462,0.0867214934264613
928.560509135236,0.0862703328040351
924.83135046401,0.0835190534414476
921.102191792783,0.0814905324392473
917.373033121557,0.0822285966290674
913.643874450331,0.0834663757828418
909.914715779104,0.0834734343505905
906.185557107878,0.0820824198418899
902.456398436652,0.0788848888855512
898.727239765426,0.0759985821974367
894.998081094199,0.0769931044522675
891.268922422973,0.0829697020684476
887.539763751747,0.0930622964619886
883.81060508052,0.10402841726898
880.081446409294,0.110456401030296
876.352287738068,0.110919233336496
872.623129066842,0.108780032940673
868.893970395615,0.107153249460686
865.164811724389,0.105986572414841
861.435653053163,0.103696226619486
857.706494381936,0.0998549155250715
853.97733571071,0.0945615065562787
850.248177039484,0.0874662863677321
846.519018368258,0.0804048748728666
842.789859697031,0.0738293632912242
839.060701025805,0.0670043935578346
835.331542354579,0.0602397486995494
831.602383683352,0.0553443012366066
827.873225012126,0.0540064292413431
824.1440663409,0.0573382876775712
820.414907669674,0.0647401475940259
816.685748998447,0.0732020199255797
812.956590327221,0.0814472471201259
809.227431655995,0.0882672042124083
805.498272984768,0.090099996209636
801.769114313542,0.0863923250603538
798.039955642316,0.0823142242249305
794.31079697109,0.0784544580888999
790.581638299863,0.0706755189015439
786.852479628637,0.0608528881985484
783.123320957411,0.0538344281763806
779.394162286184,0.0537685188069258
775.665003614958,0.0613023430422735
771.935844943732,0.0726723295110905
768.206686272506,0.0831581530765846
764.477527601279,0.0890428239288585
760.748368930053,0.0901567300332307
757.019210258827,0.0879299882506114
753.2900515876,0.0850278243045584
749.560892916374,0.0833560270986445
745.831734245148,0.0823503067992503
742.102575573922,0.0844108885680386
738.373416902695,0.09063140238246
734.644258231469,0.10052008274418
730.915099560243,0.117790482191596
727.185940889016,0.13452292887077
723.45678221779,0.125646377094033
719.727623546564,0.0976405148325069
715.998464875338,0.077719582706428
712.269306204111,0.0706768689758087
708.540147532885,0.072813666428315
704.810988861659,0.0822622787581174
701.081830190432,0.0968461354015019
697.352671519206,0.112035032793519
693.62351284798,0.116090178269433
689.894354176754,0.102669270477839
686.165195505527,0.0827037356697521
682.436036834301,0.0686260710181228
678.706878163075,0.0644674181387204
674.977719491848,0.0703833673124513
671.248560820622,0.0804274648538468
667.519402149396,0.0793867905735021
663.790243478169,0.0689773640777576
660.061084806943,0.0607769653577224
656.331926135717,0.0571432075827245
652.602767464491,0.0609437030270461
648.873608793276,0.0644309110589593
